x,y,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On
-87.635638332,41.755554763,10949054,JA268582,05/18/2017 06:25:00 AM,076XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0621,006,17,69,14,1174617,1854287,2017,02/10/2018 03:50:01 PM
-87.689161369,41.976118341,8952016,HW101408,01/02/2013 03:25:00 AM,052XX N WESTERN AVE,0460,BATTERY,SIMPLE,STREET,true,false,2011,020,40,4,08B,1159410,1934546,2013,02/10/2018 03:50:01 PM
-87.719487408,41.877165793,8108273,HT343341,06/12/2011 10:38:00 AM,037XX W JACKSON BLVD,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1122,011,28,27,08B,1151422,1898427,2011,02/10/2018 03:50:01 PM
-87.72240438,41.809112571,2623649,HJ227632,03/09/2003 04:05:00 PM,046XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0821,008,14,57,08B,1150804,1873623,2003,02/28/2018 03:56:25 PM
-87.649717805,41.782615834,7228255,HR644024,11/15/2009 04:45:00 AM,061XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0712,007,16,68,14,1170697,1864117,2009,02/04/2016 06:33:39 AM
-87.690324926,41.800556443,4878857,HM492406,07/22/2006 05:20:00 PM,051XX S TALMAN AVE,0461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,STREET,true,false,0911,009,14,63,04B,1159573,1870569,2006,02/28/2018 03:56:25 PM
-87.611690775,41.784062761,1364668,G069828,02/02/2001 12:01:00 AM,005XX E 61 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0313,003,,,06,1181064,1864729,2001,08/17/2015 03:03:40 PM
-87.702173146,41.864217865,3647444,HK742307,11/10/2004 11:20:00 AM,013XX S SACRAMENTO DR,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,SCHOOL, PUBLIC, BUILDING,true,false,1022,010,24,29,08B,1156172,1893743,2004,02/28/2018 03:56:25 PM
-87.673547448,41.765356327,11714475,JC295966,06/07/2019 10:25:00 AM,070XX S DAMEN AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0735,007,17,67,06,1164246,1857777,2019,06/30/2019 03:56:27 PM
-87.712381872,41.887443217,11421473,JB403022,06/05/2018 12:00:00 AM,034XX W CARROLL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1123,011,28,27,11,1153330,1902186,2018,08/24/2018 04:06:36 PM
-87.68984012,41.996366085,6634488,HP706979,11/28/2008 09:40:00 PM,063XX N WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2413,024,50,2,18,1159170,1941923,2008,02/28/2018 03:56:25 PM
-87.669072657,41.81038628,8717550,HV394268,07/21/2012 08:00:00 PM,017XX W 46TH ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,0924,009,20,61,18,1165340,1874195,2012,02/04/2016 06:33:39 AM
-87.796691193,41.990979629,2068878,HH290980,04/06/2002 08:00:00 PM,060XX N NORTHWEST HW,0810,THEFT,OVER $500,OTHER,false,false,1612,016,,,06,1130137,1939760,2002,02/28/2018 03:56:25 PM
-87.722175346,41.756772166,6954444,HR357272,06/04/2009 09:53:54 AM,075XX S PULASKI RD,0560,ASSAULT,SIMPLE,SCHOOL, PUBLIC, BUILDING,true,false,0833,008,13,65,08A,1151002,1854551,2009,02/28/2018 03:56:25 PM
-87.734759975,41.8723342,1866675,G705817,11/24/2001 12:40:00 PM,043XX W FLOURNOY ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1131,011,,,08B,1147275,1896637,2001,08/17/2015 03:03:40 PM
-87.715128542,41.916423466,8727582,HV403368,07/27/2012 07:00:00 PM,019XX N DRAKE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,true,false,1422,014,26,22,14,1152506,1912741,2012,02/10/2018 03:50:01 PM
-87.655903815,41.759564715,6370560,HP455415,07/16/2008 05:15:00 AM,012XX W 74TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0734,007,17,67,07,1169076,1855704,2008,02/28/2018 03:56:25 PM
-87.583197714,41.752905415,1587237,G348388,06/15/2001 05:15:00 PM,078XX S EAST END AV,0460,BATTERY,SIMPLE,APARTMENT,false,true,0414,004,,,08B,1188934,1853442,2001,08/17/2015 03:03:40 PM
-87.710468903,41.931993727,6674575,HP749712,12/25/2008 01:00:00 AM,033XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1412,014,35,21,08B,1153733,1918424,2008,02/28/2018 03:56:25 PM
-87.749272707,41.892236123,4818675,HM431760,06/22/2006 09:00:00 PM,049XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1532,015,37,25,14,1143273,1903862,2006,02/28/2018 03:56:25 PM
-87.743677182,41.878060932,3242488,HK265350,03/22/2004 10:00:00 AM,047XX W ADAMS ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1113,011,28,25,26,1144832,1898707,2004,02/28/2018 03:56:25 PM
-87.7281466,41.935427983,3508970,HK582282,08/26/2004 09:30:00 AM,040XX W WELLINGTON AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,true,true,2523,025,31,21,04B,1148914,1919641,2004,02/28/2018 03:56:25 PM
-87.677179149,41.85673416,10398058,HZ134507,01/29/2016 08:00:00 PM,020XX W 18TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1234,012,25,31,14,1163001,1891067,2016,02/10/2018 03:50:01 PM
-87.734222119,41.794223942,8609235,HV282990,05/12/2012 02:00:00 AM,054XX S KENNETH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0815,008,23,62,06,1147620,1868175,2012,02/04/2016 06:33:39 AM
-87.631700819,41.775525734,7314514,HS118940,01/13/2010 04:30:00 PM,065XX S YALE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0722,007,20,68,06,1175632,1861573,2010,02/10/2018 03:50:01 PM
-87.71359508,41.924535373,1559578,G318465,06/01/2001 10:00:00 PM,034XX W FULLERTON AV,1310,CRIMINAL DAMAGE,TO PROPERTY,CLEANING STORE,false,false,1413,014,,,14,1152902,1915700,2001,08/17/2015 03:03:40 PM
-87.694491251,41.917841783,11574080,JC125802,01/18/2019 08:30:00 AM,020XX N POINT ST,0810,THEFT,OVER $500,SCHOOL, PUBLIC, BUILDING,false,false,1431,014,1,22,06,1158119,1913299,2019,01/25/2019 04:14:00 PM
-87.712385902,41.845672943,6158053,HP247679,03/27/2008 11:47:24 PM,025XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1024,010,22,30,08B,1153439,1886965,2008,02/28/2018 03:56:25 PM
-87.704300982,41.774398398,9809887,HX458648,10/07/2014 01:36:00 PM,032XX W 65TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,true,false,0831,008,15,66,05,1155832,1861009,2014,02/10/2018 03:50:01 PM
-87.759432458,41.912246204,8221033,HT454882,08/18/2011 11:20:00 PM,017XX N LOREL AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,2532,025,37,25,08B,1140458,1911135,2011,02/10/2018 03:50:01 PM
-87.716457517,41.867294949,1750770,G551192,09/14/2001 10:30:00 AM,036XX W GRENSHAW ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1133,011,,,14,1152273,1894836,2001,08/17/2015 03:03:40 PM
-87.688120883,41.902076224,6845057,HR252397,04/05/2009 12:20:00 AM,024XX W HADDON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,1312,012,1,24,26,1159896,1907567,2009,02/28/2018 03:56:25 PM
-87.729383196,41.880681503,2545569,HJ121784,01/12/2003 11:44:08 AM,041XX W MADISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GROCERY FOOD STORE,false,false,1115,011,28,26,11,1148718,1899689,2003,02/10/2018 03:50:01 PM
-87.710885301,41.905412633,1721569,G526307,09/02/2001 11:48:00 PM,033XX W EVERGREEN AV,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,1422,014,,,04B,1153690,1908737,2001,08/17/2015 03:03:40 PM
-87.758743333,41.974297818,10340225,HY531173,12/07/2015 05:00:00 PM,052XX W WINONA ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1623,016,45,11,06,1140494,1933748,2015,02/10/2018 03:50:01 PM
-87.638093796,41.946391574,4701161,HM305737,04/22/2006 08:15:00 AM,035XX N BELMONT HARBOR DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,2331,019,46,6,06,1173384,1923822,2006,02/28/2018 03:56:25 PM
-87.59922275,41.778094523,10522164,HZ260626,05/11/2016 07:30:00 AM,064XX S GREENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0314,003,20,42,05,1184483,1862583,2016,02/10/2018 03:50:01 PM
-87.741059654,41.740613762,3019017,HJ726327,10/29/2003 07:20:00 PM,083XX S CICERO AVE,0330,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,true,false,0834,008,18,70,03,1145890,1848627,2003,02/10/2018 03:50:01 PM
-87.646588784,41.75525849,3722234,HK828000,12/25/2004 03:30:00 PM,076XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0621,006,17,71,14,1171630,1854155,2004,02/28/2018 03:56:25 PM
-87.606402148,41.741970328,1664836,G454491,08/01/2001 07:00:00 PM,007XX E 84 ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0632,006,,,06,1182636,1849403,2001,08/17/2015 03:03:40 PM
-87.621749722,41.67803861,5854966,HN659600,10/20/2007 01:00:00 PM,0000X E 119TH ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),OTHER,false,false,0532,005,9,53,18,1178640,1826072,2007,02/28/2018 03:56:25 PM
-87.5574496,41.76104415,1382145,G093141,02/14/2001 10:01:01 PM,074XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,APARTMENT,false,true,0334,003,,,08B,1195933,1856470,2001,08/17/2015 03:03:40 PM
-87.617664616,41.831104097,2880979,HJ547187,08/07/2003 06:15:00 PM,003XX E 35TH ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,false,false,2112,002,2,35,04B,1179292,1881857,2003,02/28/2018 03:56:25 PM
-87.787227104,42.0119912,11236299,JB159658,02/21/2018 04:00:00 AM,064XX W TOUHY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,HOTEL/MOTEL,false,true,1621,016,41,12,04B,1132661,1947433,2018,05/04/2018 03:51:04 PM
-87.724929353,41.897664077,6439695,HP514387,08/15/2008 10:05:00 AM,009XX N HARDING AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1112,011,27,23,18,1149887,1905886,2008,02/10/2018 03:50:01 PM
-87.765515082,41.942243419,3242477,HK264148,03/26/2004 04:55:00 PM,055XX W ROSCOE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,false,false,1633,016,38,15,17,1138730,1922055,2004,02/28/2018 03:56:25 PM
-87.715550606,41.959883216,2594878,HJ190119,02/17/2003 02:00:00 AM,043XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1723,017,33,16,14,1152277,1928577,2003,02/28/2018 03:56:25 PM
-87.634456935,41.883208368,5717639,HN527307,08/13/2007 06:00:00 PM,002XX W WASHINGTON ST,0890,THEFT,FROM BUILDING,PARKING LOT/GARAGE(NON.RESID.),false,false,0113,001,42,32,06,1174561,1900806,2007,02/28/2018 03:56:25 PM
-87.538909987,41.718880224,2618222,HJ222069,03/06/2003 05:00:00 AM,097XX S AVENUE N,0820,THEFT,$500 AND UNDER,STREET,false,false,0432,004,10,52,06,1201133,1841152,2003,02/10/2018 03:50:01 PM
-87.647607586,41.89039523,7748872,HS557356,10/10/2010 02:00:00 AM,004XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1323,012,27,24,14,1170959,1903396,2010,02/10/2018 03:50:01 PM
-87.609480659,41.768664364,8658171,HV333492,06/13/2012 06:00:00 PM,069XX S SOUTH CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0321,003,6,42,14,1181714,1859123,2012,02/04/2016 06:33:39 AM
-87.591903697,41.805246101,4500788,HL804313,12/22/2005 04:00:00 PM,049XX S DORCHESTER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,true,false,2124,002,4,39,04B,1186394,1872494,2005,02/28/2018 03:56:25 PM
-87.72142926,41.931857821,6833115,HR236575,03/26/2009 03:37:00 PM,037XX W DIVERSEY AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,2523,025,30,21,14,1150751,1918353,2009,02/28/2018 03:56:25 PM
-87.626354884,41.690732137,9522761,HX177838,03/09/2014 09:14:00 AM,001XX W 112TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0522,005,34,49,08B,1177344,1830687,2014,02/04/2016 06:33:39 AM
-87.670297933,41.780486135,8226708,HT461153,08/22/2011 10:45:00 PM,062XX S HONORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0714,007,15,67,18,1165090,1863297,2011,02/10/2018 03:50:01 PM
-87.576050119,41.75456548,2972983,HJ662026,09/29/2003 10:45:00 PM,077XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0414,004,8,43,08A,1190879,1854064,2003,02/28/2018 03:56:25 PM
-87.69969232,41.871934765,7826006,HS601520,11/06/2010 02:55:55 AM,029XX W LEXINGTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,false,false,1135,011,2,27,15,1156827,1896560,2010,02/10/2018 03:50:01 PM
-87.616725996,41.814259409,2150618,HH399144,05/24/2002 08:00:00 AM,044XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,OTHER,false,false,0222,002,3,38,06,1179599,1875721,2002,02/28/2018 03:56:25 PM
-87.727269139,41.855689417,6192382,HP282371,04/16/2008 12:00:00 AM,018XX S KARLOV AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1012,010,24,29,06,1149358,1890586,2008,02/28/2018 03:56:25 PM
-87.549944988,41.733157789,11609138,JC157944,02/19/2019 08:00:00 AM,089XX S HOUSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0424,004,10,46,14,1198073,1846327,2019,03/08/2019 04:21:48 PM
-87.63268861,41.826888226,1514697,G257246,05/05/2001 01:00:00 AM,037XX S WELLS ST,0460,BATTERY,SIMPLE,STREET,false,false,0925,009,,,08B,1175210,1880287,2001,08/17/2015 03:03:40 PM
-87.606266257,41.729329178,10056313,HY245843,05/03/2015 07:22:00 PM,007XX E 91ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,true,0633,006,6,44,26,1182712,1844797,2015,02/10/2018 03:50:01 PM
-87.74782776,41.906076205,1645960,G430606,07/22/2001 04:05:00 PM,048XX W HIRSCH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2533,025,,,03,1143632,1908908,2001,08/17/2015 03:03:40 PM
-87.628331665,41.814007401,2282716,HH545168,07/29/2002 10:58:36 PM,044XX S FEDERAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,false,0221,002,3,38,14,1176436,1875603,2002,02/28/2018 03:56:25 PM
-87.743595846,41.811380327,1616470,G389736,07/04/2001 12:29:42 PM,048XX W 45 ST,0460,BATTERY,SIMPLE,STREET,true,false,0814,008,,,08B,1145021,1874409,2001,08/17/2015 03:03:40 PM
-87.611357832,41.805238294,11473566,JB471512,10/11/2018 11:00:00 AM,049XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0223,002,4,38,06,1181090,1872446,2018,10/18/2018 04:27:18 PM
-87.624152861,41.735857166,8331978,HT565822,10/29/2011 02:45:00 AM,087XX S STATE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,false,false,0634,006,21,44,02,1177810,1847135,2011,02/10/2018 03:50:01 PM
-87.677650566,41.886758946,6131947,HP222824,03/13/2008 11:00:00 AM,020XX W FULTON ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,SCHOOL, PRIVATE, GROUNDS,false,false,1332,012,27,28,26,1162789,1902007,2008,02/10/2018 03:50:01 PM
-87.667140397,42.014869614,1739592,G548592,09/13/2001 12:35:14 AM,014XX W SHERWIN AV,0460,BATTERY,SIMPLE,STREET,false,false,2423,024,,,08B,1165288,1948713,2001,08/17/2015 03:03:40 PM
-87.55770612,41.749481415,7788184,HS576277,10/21/2010 10:16:21 PM,080XX S MANISTEE AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0422,004,7,46,18,1195901,1852256,2010,02/10/2018 03:50:01 PM
-87.72488284,41.856113138,10276173,HY461857,10/12/2015 09:00:00 AM,018XX S PULASKI RD,0330,ROBBERY,AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,1012,010,24,29,03,1150007,1890745,2015,02/10/2018 03:50:01 PM
-87.811858469,41.945775533,6589750,HP662058,11/02/2008 01:30:00 PM,036XX N OKETO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1631,016,36,17,05,1126114,1923262,2008,02/28/2018 03:56:25 PM
-87.668718084,41.941748603,6122400,HP215741,03/09/2008 12:00:00 PM,033XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1924,019,44,6,06,1165066,1922064,2008,02/10/2018 03:50:01 PM
-87.664932745,41.794020066,3456701,HK522893,07/29/2004 12:54:00 AM,016XX W GARFIELD BLVD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,0932,009,16,61,11,1166515,1868240,2004,02/28/2018 03:56:25 PM
-87.680897497,42.012525521,3892907,HL269419,04/02/2005 12:30:00 AM,020XX W TOUHY AVE,0895,THEFT,FROM COIN-OP MACHINE/DEVICE,COIN OPERATED MACHINE,false,false,2424,024,49,1,06,1161556,1947830,2005,02/10/2018 03:50:01 PM
-87.671081839,41.857108058,11328035,JB280802,05/26/2018 11:00:00 PM,018XX S WOOD ST,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1234,012,25,31,08A,1164661,1891216,2018,06/02/2018 03:48:31 PM
-87.634674198,41.891579621,11857929,JC469039,10/09/2019 02:23:00 PM,002XX W GRAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,1831,018,42,8,11,1174477,1903856,2019,10/16/2019 04:15:04 PM
-87.618424273,41.699020349,7976029,HT208154,03/17/2011 07:00:00 PM,107XX S INDIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0513,005,9,49,26,1179485,1833725,2011,02/10/2018 03:50:01 PM
-87.688750258,41.917656022,10547959,HZ294161,06/05/2016 07:15:00 AM,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1431,014,1,22,06,1159682,1913243,2016,02/10/2018 03:50:01 PM
-87.627609439,41.8744151,11962734,JD129370,01/26/2020 02:15:00 PM,006XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,0123,001,4,32,06,1176452,1897617,2020,02/02/2020 03:45:36 PM
-87.765487302,41.931288339,9797399,HX446467,09/28/2014 04:53:00 AM,055XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,GAS STATION,true,false,2514,025,30,19,08B,1138764,1918063,2014,02/04/2016 06:33:39 AM
-87.729473609,41.881999218,7849350,HS662453,12/15/2010 12:00:00 PM,041XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1114,011,28,26,07,1148690,1900169,2010,02/04/2016 06:33:39 AM
-87.736499487,41.878740104,6273406,HP357172,05/26/2008 11:15:46 AM,044XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1113,011,28,26,18,1146785,1898968,2008,02/28/2018 03:56:25 PM
-87.669455436,41.940825324,8499593,HV176543,02/23/2012 08:30:00 AM,032XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,1922,019,32,6,06,1164868,1921726,2012,02/10/2018 03:50:01 PM
-87.654942785,41.797205251,9731367,HX381315,08/10/2014 12:20:00 AM,053XX S RACINE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0934,009,16,61,04B,1169230,1869422,2014,02/10/2018 03:50:01 PM
-87.721119775,41.855788527,4854648,HM355287,05/16/2006 10:59:59 PM,018XX S AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1014,010,24,29,19,1151033,1890634,2006,02/28/2018 03:56:25 PM
-87.588742037,41.799544997,8563276,HV238220,04/11/2012 10:00:00 AM,015XX E 53RD ST,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,0234,002,4,41,10,1187274,1870424,2012,02/04/2016 06:33:39 AM
-87.673122797,41.795327054,8024178,HT251768,04/15/2011 05:00:00 PM,054XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0915,009,16,61,08B,1164278,1868699,2011,02/10/2018 03:50:01 PM
-87.763982074,41.880260001,8279258,HT514228,09/25/2011 10:20:00 PM,055XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1139297,1899471,2011,02/10/2018 03:50:01 PM
-87.65463361,41.957640266,3312972,HK346091,05/06/2004 08:00:00 AM,041XX N SHERIDAN RD,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,2322,019,46,3,06,1168852,1927885,2004,02/28/2018 03:56:25 PM
-87.645774019,41.726169422,9739003,HX388738,08/15/2014 02:15:00 PM,092XX S PEORIA ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2223,022,21,73,08A,1171937,1843557,2014,02/10/2018 03:50:01 PM
-87.784024731,41.993293449,7938928,HT171954,02/19/2011 09:00:00 PM,061XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1611,016,45,10,14,1133575,1940625,2011,02/10/2018 03:50:01 PM
-87.644353776,41.718520732,5473217,HN296760,04/21/2007 12:00:00 AM,096XX S GREEN ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2223,022,21,73,26,1172347,1840773,2007,02/28/2018 03:56:25 PM
-87.665309033,41.902461699,1722855,G504352,08/23/2001 09:30:00 PM,011XX N MILWAUKEE AV,1520,PROSTITUTION,KEEP PLACE OF PROSTITUTION,OTHER,true,false,1323,012,,,16,1166105,1907755,2001,08/17/2015 03:03:40 PM
-87.626852618,41.841103444,3792209,HL101587,01/01/2005 08:06:47 PM,029XX S STATE ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176758,1885480,2005,02/10/2018 03:50:01 PM
-87.72100086,41.888639337,6904502,HR310653,05/07/2009 07:00:00 PM,004XX N HAMLIN AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1122,011,27,23,08B,1150980,1902605,2009,02/28/2018 03:56:25 PM
-87.764483035,41.873873864,1323565,G014921,01/08/2001 01:16:37 AM,004XX S CENTRAL AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1522,015,,,11,1139176,1897143,2001,08/17/2015 03:03:40 PM
-87.649143682,41.87791809,2017216,HH225144,03/05/2002 12:30:00 PM,008XX W JACKSON BV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,1213,012,,,06,1170577,1898846,2002,02/28/2018 03:56:25 PM
-87.660943414,41.747631895,2493152,HH829080,12/10/2002 11:00:00 AM,080XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0612,006,21,71,14,1167735,1851345,2002,02/28/2018 03:56:25 PM
-87.618283699,41.814049574,11270507,JB204385,03/28/2018 01:00:00 PM,044XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,0215,002,3,38,06,1179175,1875641,2018,05/04/2018 03:51:04 PM
-87.674430193,41.853115212,6622920,HP357342,05/26/2008 01:00:00 PM,019XX W 21ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,1223,012,25,31,14,1163760,1889754,2008,02/28/2018 03:56:25 PM
-87.670472747,41.827570781,1602359,G365192,06/22/2001 05:00:00 AM,036XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0922,009,,,14,1164910,1880454,2001,08/17/2015 03:03:40 PM
-87.567870532,41.719965952,10265370,HY452816,10/07/2015 11:00:00 AM,096XX S BRENNAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,false,true,0431,004,7,51,08B,1193223,1841476,2015,02/10/2018 03:50:01 PM
-87.626775962,41.707121111,8045096,HT273002,04/30/2011 11:00:00 AM,001XX W 103RD ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,false,true,0511,005,9,49,04B,1177180,1836658,2011,02/10/2018 03:50:01 PM
-87.734682447,41.884575895,12040462,JD220544,04/27/2020 06:00:00 AM,043XX W MAYPOLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1114,011,28,26,07,1147265,1901098,2020,05/04/2020 03:49:32 PM
-87.640305027,41.903762471,11423221,JB403864,08/22/2018 11:10:00 AM,004XX W DIVISION ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1821,018,27,8,26,1172908,1908283,2018,08/29/2018 04:05:03 PM
-87.674377204,41.852198325,2260876,HH538715,07/27/2002 05:00:00 AM,019XX W CERMAK RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,false,false,1034,010,25,31,11,1163777,1889420,2002,02/28/2018 03:56:25 PM
-87.689005533,41.796803101,6298276,HP386211,06/09/2008 10:30:00 PM,053XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,0911,009,14,63,14,1159943,1869204,2008,02/28/2018 03:56:25 PM
-87.599710806,41.774195261,11719316,JC302005,06/08/2019 11:30:00 PM,066XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0321,003,5,42,06,1184362,1861161,2019,06/30/2019 03:56:27 PM
